node_id,out_degree,in_degree,total_out,total_in,mean_amount,std_amount,account_age_days,n_counterparties,device,label,ring_type
1647,1,3,1457.79,7227.24,2171.2575,1851.7556531488572,1200,4,134,0,none
1648,5,2,11464.2,3462.95,2132.4500000000003,1646.2736044256349,1364,7,148,0,none
1649,2,1,1450.49,2725.47,1391.9866666666667,957.9437771370277,1209,3,377,0,none
1650,4,5,2307.42,6955.58,1029.2222222222222,1092.5625192767666,421,9,445,0,none
1651,1,4,359.37,6314.56,1334.786,1619.614952988518,432,5,420,0,none
1652,3,1,3505.92,608.96,1028.72,832.4075195479676,404,4,82,0,none
1653,2,3,1660.34,6887.34,1709.536,1544.5723565647545,228,5,192,0,none
1654,2,4,1432.76,9564.939999999999,1832.95,1464.6192860034766,1417,6,16,0,none
1655,3,1,2192.21,1411.56,900.9425,311.93479834534327,621,4,359,0,none
1656,1,2,281.96,973.83,418.59666666666664,156.33931097313803,360,3,650,0,none
1657,2,10,1782.6399999999999,15878.930000000002,1471.7975,1186.9247319798408,1274,12,282,0,none
1658,1,3,1159.41,5236.88,1599.0725,1204.7655554583018,616,4,442,0,none
1659,3,6,5853.52,8633.06,1609.62,1141.306165272443,81,9,179,0,none
1660,4,3,3736.41,7007.51,1534.8457142857144,1100.8965566022885,268,7,59,0,none
1661,4,2,12060.73,741.6,2133.721666666667,2252.1380447359843,969,6,550,0,none
1662,1,2,391.93,3805.79,1399.2399999999998,1186.9783413637617,1180,3,303,0,none
1663,2,1,1321.31,495.53,605.6133333333333,443.9681751607378,340,3,112,0,none
1664,1,5,1819.77,5763.360000000001,1263.8549999999998,596.2737199404874,1378,6,274,0,none
1665,2,6,2823.23,5527.990000000001,1043.9025000000001,437.8493257317521,1280,8,429,0,none
1666,2,3,974.74,1784.8000000000002,551.908,173.10870080963582,1277,5,173,0,none
1667,3,1,1075.48,964.45,509.9825,305.87553566565276,364,4,50,0,none
1668,1,3,18936.09,4344.41,5820.124999999999,7609.319025380983,104,4,366,0,none
1669,2,3,506.12,7325.17,1566.258,1745.3619454474192,1305,5,600,0,none
1670,1,5,3276.08,7156.77,1738.8083333333332,1053.0618682903785,479,6,379,0,none
1671,3,3,2878.69,6227.9,1517.765,1218.9809610592777,939,6,69,0,none
1672,4,2,3248.51,5096.45,1390.8266666666666,1678.380124025014,1147,6,376,0,none
1673,4,0,10261.48,0.0,2052.296,2354.772252024386,218,4,421,0,none
1674,2,2,6119.76,9879.83,3999.8975,2656.3265803772606,1177,4,85,0,none
1675,5,2,8285.67,1379.91,1380.797142857143,933.4258829359158,1409,7,111,0,none
1676,1,3,543.52,1915.9499999999998,614.8675,254.76311206442344,1100,4,74,0,none
1677,2,3,1884.42,3827.51,1142.386,653.6341652514807,678,5,682,0,none
1678,3,7,7958.79,14422.470000000001,2238.1259999999997,2653.463527852606,1318,10,39,0,none
1679,5,3,10917.98,1456.71,1546.83625,1283.6504620703556,805,8,131,0,none
1680,4,1,5905.25,1046.4,1390.33,1543.8677381563487,1124,5,689,0,none
1681,4,2,10860.54,1324.06,2030.7666666666667,1972.664957307472,1236,6,32,0,none
1682,3,4,7665.6,6699.610000000001,2052.172857142857,1388.2570316532504,1131,7,112,0,none
1683,2,3,3552.45,3970.5699999999997,1504.6039999999998,630.3022108354055,453,5,434,0,none
1684,3,2,2599.9,1079.35,735.85,349.20989779787175,203,5,296,0,none
1685,3,4,5889.14,5936.360000000001,1689.357142857143,1302.5743275717434,380,7,690,0,none
1686,5,2,5486.27,2392.27,1125.5057142857145,739.7691744795833,769,7,216,0,none
1687,5,3,10835.29,2835.66,1708.86875,1929.9854854275297,772,8,470,0,none
1688,2,4,6362.88,4922.83,1880.9516666666666,1535.01942056571,886,6,353,0,none
1689,3,1,5061.92,1330.52,1598.1100000000001,1622.3075626557377,610,4,600,0,none
1690,2,2,3995.24,771.6700000000001,1191.7275,1027.3103811500932,1186,4,582,0,none
1691,1,3,1172.63,3846.04,1254.6675,712.3019444510522,1372,4,672,0,none
1692,4,2,14118.7,2579.69,2783.065,4370.301454132388,392,6,558,0,none
1693,3,5,2367.1000000000004,14529.83,2112.11625,3393.2931123649546,1112,8,542,0,none
1694,2,0,1294.5700000000002,0.0,431.52333333333337,337.65002061635096,1026,2,202,0,none
1695,3,4,5316.84,3248.07,1223.5585714285714,1149.967645724107,798,7,177,0,none
1696,5,4,9687.59,4505.64,1577.0255555555555,1183.8538205474067,307,9,557,0,none
1697,5,2,3922.2099999999996,9006.43,1846.9485714285713,2528.6220766170463,1198,7,235,0,none
1698,4,2,11386.6,1731.77,2186.395,2495.1405459930174,1442,6,317,0,none
1699,3,1,2236.3999999999996,350.66,646.7649999999999,191.50919044526293,1091,4,5,0,none
1700,4,7,5581.5,9888.14,1406.330909090909,1179.4836432212387,1379,11,569,0,none
1701,3,6,1850.24,8784.12,1181.5955555555556,683.051548048431,1476,9,109,0,none
1702,1,2,1766.18,2512.49,1426.2233333333334,607.4396003079007,547,3,274,0,none
1703,5,0,7513.53,0.0,1252.2549999999999,1513.5437323023298,968,5,248,0,none
1704,5,5,13351.539999999999,6458.25,1980.9789999999998,1071.969248163864,726,9,461,0,none
1705,2,3,3348.9700000000003,2704.1400000000003,1210.622,922.2617110430206,1480,5,49,0,none
1706,4,2,1478.31,5886.69,1227.5,1385.3257573341127,167,6,155,0,none
1707,4,5,16864.98,3430.6099999999997,2255.0655555555554,4430.666555647785,636,9,418,0,none
1708,4,0,2283.24,0.0,456.64799999999997,383.9076557402835,1317,4,430,0,none
1709,4,2,4849.37,1722.71,1095.3466666666666,616.3836553821185,447,6,68,0,none
1710,2,2,1312.37,4355.46,1416.9575,916.7665937787818,1188,4,361,0,none
1711,5,1,15954.250000000002,642.19,2766.0733333333337,1401.024321162516,592,6,420,0,none
1712,3,1,9586.91,1694.69,2820.4,2871.5289788717087,1470,4,427,0,none
1713,3,3,2064.18,6622.219999999999,1447.7333333333333,1160.474809976024,1328,6,336,0,none
1714,1,2,1331.88,3905.95,1745.9433333333334,1337.2205685010315,472,3,545,0,none
1715,5,3,12064.670000000002,2640.46,1838.1412500000001,2326.8485095319243,1162,8,174,0,none
1716,5,3,13534.829999999998,6612.57,2518.4249999999997,1636.197828633506,525,8,145,0,none
1717,3,4,3012.7,11186.009999999998,2028.3871428571426,1724.1640124396044,921,7,164,0,none
1718,3,4,5415.77,2537.41,1136.1685714285716,1573.8252330405376,997,7,205,0,none
1719,5,4,9556.519999999999,6005.21,1729.0811111111109,1188.5978197434006,1249,9,654,0,none
1720,1,5,4031.9,11846.3,2646.366666666667,917.8149521311775,65,6,663,0,none
1721,1,1,327.6,234.71,281.15500000000003,46.44500000000001,353,2,318,0,none
1722,4,0,8503.2,0.0,1700.64,2403.6937165537543,1076,4,642,0,none
1723,1,3,1182.09,1839.12,755.3024999999999,309.0021564144011,858,4,224,0,none
1724,3,5,12431.009999999998,5262.07,2211.6349999999998,2223.491409040071,758,8,423,0,none
1725,2,5,5469.72,10532.52,2286.034285714286,1987.3590859864912,111,7,332,0,none
1726,4,5,7406.369999999999,4381.88,1309.8055555555557,813.3704265737053,541,9,316,0,none
1727,2,3,18742.989999999998,8368.220000000001,5422.242,5466.661087396584,1301,5,572,0,none
1728,5,3,7144.9,9843.17,2123.50875,1846.900413750275,75,8,525,0,none
1729,5,2,8534.83,3034.36,1652.7414285714287,745.7557401805533,612,7,588,0,none
1730,2,6,1705.35,3960.8199999999997,708.27125,428.45258764644836,1419,8,291,0,none
1731,2,3,813.5,2064.5,575.6,230.85272577987897,104,5,607,0,none
1732,2,1,2174.8,517.28,897.36,593.4215394360629,1132,3,251,0,none
1733,2,5,803.54,16600.34,2486.2685714285712,2470.994222126728,408,7,377,0,none
1734,4,2,4388.17,1836.83,1037.5,548.2326543843711,1303,6,367,0,none
1735,2,3,2562.5699999999997,5504.58,1613.4299999999998,1196.1277570560765,1126,5,156,0,none
1736,1,5,376.46,11282.07,1943.0883333333331,2610.367433468685,1331,6,514,0,none
1737,3,1,10321.220000000001,1563.4,2971.155,2486.9656527835286,347,4,208,0,none
1738,4,4,2744.42,2153.15,612.19625,226.15484252705602,811,8,383,0,none
1739,1,0,3327.6,0.0,1663.8,1663.8,1175,1,286,0,none
1740,3,7,3837.71,12547.81,1638.5520000000001,1107.1019737567087,391,10,559,0,none
1741,2,3,3382.1099999999997,6590.73,1994.568,1708.3674634152924,369,5,556,0,none
1742,2,3,4321.82,3405.66,1545.496,1162.5331881645359,69,5,285,0,none
1743,2,1,1071.27,636.86,569.3766666666667,131.57515174057582,1439,3,238,0,none
1744,5,3,15538.87,4482.6,2502.68375,2574.3346346868807,1073,8,309,0,none
1745,4,4,7644.969999999999,3399.7200000000003,1380.5862499999998,719.8651332183255,964,8,75,0,none
1746,5,5,2965.2000000000003,5002.8099999999995,796.801,448.78878465153286,1123,10,260,0,none
1747,4,5,6066.36,7578.18,1516.0600000000002,1477.435431798403,811,9,649,0,none
1748,1,2,2842.67,1404.72,1415.7966666666669,1009.1282390041196,729,3,71,0,none
1749,4,2,10337.779999999999,5355.45,2615.5383333333334,1636.9376228333265,690,6,86,0,none
1750,5,1,6290.879999999999,1670.73,1326.9349999999997,969.0030175348612,971,6,42,0,none
1751,2,2,1921.19,5064.839999999999,1746.5075,1847.1035673639824,326,4,217,0,none
1752,1,3,497.0,1792.27,572.3175,214.83237865542986,1335,4,12,0,none
1753,3,3,4531.5,3343.1,1312.4333333333334,1142.0272884898834,1223,6,586,0,none
1754,1,3,1242.18,11417.16,3164.835,3232.2532103897743,543,4,40,0,none
1755,3,1,3576.07,1395.1,1242.7925,342.2353908770249,880,4,679,0,none
1756,5,4,19255.57,11751.22,3445.198888888889,3786.855898172122,237,9,89,0,none
1757,2,2,5424.63,1545.85,1742.6200000000001,1304.8027790244778,1459,4,184,0,none
1758,5,2,3928.25,5738.55,1380.9714285714288,1571.6599232606504,1357,7,118,0,none
1759,5,1,5940.44,2223.95,1360.7316666666666,664.5557371261061,1385,6,474,0,none
1760,4,1,8476.38,646.7,1824.616,1790.2336602644918,518,5,578,0,none
1761,2,2,7261.030000000001,6388.91,3412.4850000000006,1231.4887709699185,278,4,579,0,none
1762,2,1,12553.9,650.64,4401.513333333333,4184.666089397761,341,3,203,0,none
1763,5,1,1808.6999999999998,2098.03,651.1216666666667,663.3403858104996,162,6,93,0,none
1764,3,3,10799.91,7914.329999999999,3119.0399999999995,1391.7868507186483,206,6,131,0,none
1765,4,4,4396.82,2319.46,839.535,612.6403908697173,134,8,266,0,none
1766,1,5,436.21,8638.42,1512.4383333333335,1735.4237294045959,1485,6,42,0,none
1767,4,5,6718.39,4283.35,1222.4155555555556,1476.39180943957,138,9,61,0,none
1768,5,1,10394.59,6496.77,2815.226666666667,2784.2002339491,224,6,21,0,none
1769,4,1,6150.710000000001,6185.47,2467.236,1879.3495340633153,1246,5,369,0,none
1770,2,3,820.1500000000001,9438.79,2051.788,1845.7887488810845,882,5,514,0,none
1771,3,0,7313.889999999999,0.0,1828.4724999999999,1737.269977944922,1168,3,59,0,none
1772,3,2,3112.67,2933.02,1209.138,1186.4370006603806,957,5,26,0,none
1773,3,4,5847.74,6195.0199999999995,1720.394285714286,1044.8558298343248,1326,7,286,0,none
1774,3,1,5816.58,555.7,1593.07,1348.3653631341915,968,4,215,0,none
1775,1,6,214.15,7832.9800000000005,1149.5900000000001,554.2463778862249,797,7,307,0,none
1776,3,4,4950.82,3165.52,1159.4771428571428,855.1648989307648,1077,7,657,0,none
1777,2,2,8399.119999999999,2439.06,2709.5449999999996,2172.4484840439827,687,4,290,0,none
1778,5,1,6288.03,840.29,1188.0533333333333,1127.8963131226008,538,6,493,0,none
1779,5,1,5806.389999999999,1520.72,1221.185,553.3763443549667,717,6,117,0,none
1780,1,8,4817.42,45294.91,5568.036666666667,6946.480255555486,279,9,47,0,none
1781,5,4,5984.67,7324.92,1478.8433333333332,1328.8329626906961,1200,9,294,0,none
1782,4,1,3714.31,1201.47,983.156,360.08771973506674,413,5,546,0,none
1783,2,3,932.49,4045.39,995.576,1040.6177891733353,255,5,295,0,none
1784,4,4,10086.72,8995.97,2385.3362500000003,2255.6494873203233,392,8,528,0,none
1785,5,3,10269.480000000001,6761.85,2128.91625,1867.089086545802,1267,8,559,0,none
1786,1,0,2018.24,0.0,1009.12,1009.12,515,1,482,0,none
1787,2,4,2808.1099999999997,11760.28,2428.065,2148.5084586424914,1038,6,667,0,none
1788,2,4,6781.17,20695.649999999998,4579.47,6364.69897650313,1288,6,452,0,none
1789,5,4,5377.65,5027.9,1156.1722222222222,748.3906336010147,144,9,617,0,none
1790,1,3,1505.63,25259.32,6691.237499999999,8639.462162473932,1154,4,617,0,none
1791,2,1,469.34000000000003,519.37,329.57,136.1946019488291,482,3,144,0,none
1792,5,3,10899.68,2535.25,1679.3662500000003,1683.709223670595,348,8,526,0,none
1793,2,1,467.42999999999995,372.49,279.9733333333333,83.88338426384307,1042,3,316,0,none
1794,4,2,6627.35,9223.66,2641.835,1670.563533060526,1367,6,455,0,none
1795,1,5,1160.12,6343.52,1250.6066666666666,743.2985097224099,463,6,78,0,none
1796,4,3,17805.0,10495.1,4042.871428571429,3879.9009394807586,866,7,689,0,none
1797,4,4,12214.470000000001,1760.0700000000002,1746.8175,2573.0145994472614,456,8,174,0,none
1798,5,2,5566.64,2109.42,1096.58,741.4416446934407,844,7,237,0,none
1799,5,1,5436.5599999999995,786.93,1037.2483333333332,790.3187029381811,944,6,199,0,none
1800,5,7,10731.320000000002,14552.580000000002,2106.991666666667,2345.2592873988488,927,12,311,0,none
1801,5,3,12165.1,6437.69,2325.34875,1156.4413926399113,946,8,108,0,none
1802,2,2,4177.21,1318.39,1373.8999999999999,1538.5348043349559,228,4,647,0,none
1803,3,2,6104.34,4445.1,2109.888,1228.3387715023898,1049,5,229,0,none
1804,2,2,5870.17,1701.65,1892.955,2055.610416038263,1021,4,432,0,none
1805,4,5,8737.06,14445.980000000001,2575.8933333333334,2931.2117136130278,1033,9,391,0,none
1806,3,3,5786.56,5583.79,1895.0583333333336,1107.2216238166695,138,6,426,0,none
1807,3,3,7891.7699999999995,5797.99,2281.6266666666666,1678.8967682545451,686,6,525,0,none
1808,5,2,8560.619999999999,4357.3,1845.4171428571428,1067.4450560462355,631,7,36,0,none
1809,2,3,1776.38,3565.9000000000005,1068.4560000000001,520.3272204526686,157,5,304,0,none
1810,5,4,11303.16,4313.83,1735.221111111111,1902.1575242833212,356,9,697,0,none
1811,4,4,4542.03,13739.7,2285.21625,3497.188009111526,678,8,231,0,none
1812,3,7,6431.72,18110.88,2454.26,1961.974868274311,1122,10,582,0,none
1813,1,1,195.43,2469.48,1332.455,1137.025,378,2,539,0,none
1814,2,3,6679.2300000000005,2442.31,1824.3080000000002,1494.8326332991264,1249,5,591,0,none
1815,3,0,15461.160000000002,0.0,3865.2900000000004,5318.152538415009,832,3,324,0,none
1816,4,0,7782.18,0.0,1556.4360000000001,1513.227159491925,1147,4,25,0,none
1817,2,4,1241.79,2619.8,643.5983333333332,337.26952260848526,724,6,672,0,none
1818,5,2,11436.949999999999,1744.25,1883.0285714285712,1827.0857721318205,763,7,378,0,none
1819,1,5,1683.61,11195.4,2146.5016666666666,1313.9300018572358,940,6,57,0,none
1820,3,3,22719.850000000002,5505.82,4704.278333333334,5776.487675440319,1394,6,505,0,none
1821,2,6,1952.04,7128.21,1135.03125,792.6044379045184,752,8,650,0,none
1822,5,3,16392.94,2663.39,2382.0412499999998,4165.684499378336,807,8,671,0,none
1823,4,4,10231.149999999998,13356.789999999999,2948.4925,2902.9810338716907,914,8,449,0,none
1824,3,2,4841.42,2178.31,1403.946,1143.9619302162112,1114,5,699,0,none
1825,1,2,3631.0,5764.44,3131.813333333333,1760.147921763648,135,3,84,0,none
1826,4,1,6342.34,1001.35,1468.738,811.7415459467379,788,5,286,0,none
1827,5,2,3968.01,2937.54,986.5071428571429,452.09094542436253,737,7,468,0,none
1828,4,2,2783.1000000000004,1657.8200000000002,740.1533333333333,200.28481009691063,1384,6,360,0,none
1829,3,5,4492.3,12029.88,2065.2725,2592.6266507287064,755,8,234,0,none
1830,4,2,9793.88,2592.54,2064.403333333333,2180.4222096547164,718,6,390,0,none
1831,4,4,6827.13,4314.92,1392.75625,1028.5302007590433,1444,8,677,0,none
1832,5,4,10509.17,4771.12,1697.81,1508.435486529743,692,9,359,0,none
1833,4,1,3979.8399999999997,703.81,936.7299999999999,657.1872908692011,295,5,412,0,none
1834,3,5,2470.4700000000003,7883.349999999999,1294.2275,730.6103823302473,348,8,298,0,none
1835,3,1,15759.73,3870.4,4907.5325,3548.7456192954646,169,4,100,0,none
1836,1,7,1389.05,8073.639999999999,1182.8362499999998,990.7047307212364,30,8,410,0,none
1837,3,3,4577.67,3869.1399999999994,1407.8016666666665,708.2438610492073,664,6,452,0,none
1838,2,3,5780.35,2846.77,1725.4240000000002,1282.8373187680502,1160,5,256,0,none
1839,1,8,1018.2,6395.67,823.7633333333333,456.63375849798933,1108,9,377,0,none
1840,1,1,2122.79,1210.33,1666.56,456.23,77,2,496,0,none
1841,3,3,4261.16,3717.9900000000002,1329.8583333333333,922.741328387262,867,6,150,0,none
1842,3,2,6015.13,3921.1400000000003,1987.2540000000001,1023.7400210912924,256,5,682,0,none
1843,4,4,5423.61,4421.1,1230.58875,669.035516759714,1413,8,73,0,none
1844,1,1,10107.44,236.66,5172.05,4935.39,276,2,676,0,none
1845,3,4,3426.5399999999995,6877.58,1472.0171428571427,1285.6591288041907,951,7,281,0,none
1846,4,2,4074.4900000000002,3875.23,1324.9533333333331,943.3105612799119,509,6,136,0,none
1847,2,7,12926.470000000001,10282.519999999999,2578.776666666667,2805.492074200175,973,9,276,0,none
1848,5,4,4836.29,24969.6,3311.7655555555557,4845.696732027321,636,9,215,0,none
1849,1,3,1737.63,3718.4299999999994,1364.0149999999999,718.2429546295599,1146,4,202,0,none
1850,4,1,3185.54,1498.47,936.802,300.41482422809963,369,5,107,0,none
1851,4,3,1488.07,4306.54,827.8014285714287,868.0081090047254,1361,7,174,0,none
1852,4,5,7840.76,11119.84,2106.733333333333,952.8709509453814,765,9,661,0,none
1853,5,3,7445.7699999999995,2401.08,1230.85625,1118.5139004270075,1141,8,109,0,none
1854,2,2,1611.68,2715.92,1081.9,566.3405141785285,1279,4,344,0,none
1855,5,1,12100.37,514.49,2102.476666666667,1974.2453937447142,1498,6,251,0,none
1856,3,0,3819.61,0.0,954.9025,571.2040818470663,359,3,564,0,none
1857,1,3,1429.04,10393.02,2955.515,1993.0257391024832,451,4,507,0,none
1858,3,3,12543.7,4658.4400000000005,2867.023333333333,3187.9916824163074,398,6,244,0,none
1859,1,4,720.36,7096.41,1563.354,929.3973831811664,416,5,477,0,none
1860,5,2,6830.050000000001,658.0799999999999,1069.7328571428573,1621.019691258863,886,7,447,0,none
1861,5,6,18591.09,12187.93,2798.0927272727276,1951.6845433582423,1490,11,525,0,none
1862,1,3,7024.11,2472.72,2374.2075,2686.373875081194,1485,4,6,0,none
1863,4,3,23646.350000000002,11730.060000000001,5053.772857142858,6849.963257767392,804,7,76,0,none
1864,1,1,1201.6,1416.88,1309.24,107.6400000000001,969,2,238,0,none
1865,3,2,10786.67,2411.07,2639.548,2861.646109059609,1294,5,505,0,none
1866,5,6,6688.67,12824.32,1773.908181818182,2111.74975409587,1401,11,281,0,none
1867,1,3,1643.65,3096.9800000000005,1185.1575,291.5775089384468,329,4,225,0,none
1868,1,2,1066.41,1085.6599999999999,717.3566666666667,283.5961867789403,806,3,265,0,none
1869,4,2,3155.5299999999997,2120.41,879.3233333333333,546.8590483743402,1254,6,467,0,none
1870,1,2,602.45,4019.1400000000003,1540.53,907.9565384973006,475,3,157,0,none
1871,1,2,2696.99,3418.0,2038.33,885.1714691892563,676,3,657,0,none
1872,1,4,2768.9,2819.7999999999997,1117.74,939.3023037765851,1478,5,169,0,none
1873,1,2,103.77,2665.13,922.9666666666666,761.8199454960178,1478,3,314,0,none
1874,5,2,13031.25,452.69,1926.2771428571427,1903.1615852403847,1361,7,643,0,none
1875,4,3,3008.7899999999995,4973.19,1140.282857142857,714.7752359551175,1203,7,407,0,none
1876,3,3,2020.3400000000001,3840.01,976.7249999999999,912.616133482017,425,6,672,0,none
1877,1,4,804.01,7860.17,1732.836,940.5433903568725,501,5,26,0,none
1878,3,7,4560.160000000001,8228.19,1278.835,1412.1542849933219,834,10,445,0,none
1879,4,4,10499.46,6907.6,2175.8824999999997,1528.8038398757212,854,8,56,0,none
1880,4,2,5659.4400000000005,7801.15,2243.431666666667,2356.048195994136,773,6,122,0,none
1881,4,3,4249.67,6612.67,1551.7628571428572,963.7434392396925,965,7,402,0,none
1882,5,2,20413.03,1748.2400000000002,3165.8957142857143,2863.4998952224137,630,7,288,0,none
1883,2,0,10421.21,0.0,3473.736666666666,4730.472221532316,1131,2,475,0,none
1884,3,4,4529.75,6206.419999999999,1533.7385714285717,1322.2012672642172,520,7,565,0,none
1885,3,4,5141.610000000001,6562.0,1671.9442857142858,1113.6765375978423,516,7,296,0,none
1886,2,0,1992.67,0.0,664.2233333333334,799.1959961667031,217,2,369,0,none
1887,5,1,6687.15,317.82,1167.495,1149.793457709543,307,6,301,0,none
1888,5,2,16711.38,1309.26,2574.377142857143,2006.0995783126327,1280,7,372,0,none
1889,5,4,6943.779999999999,11714.6,2073.1533333333336,2671.852961236203,686,9,689,0,none
1890,1,3,367.18,7595.86,1990.76,2145.081995041215,364,4,39,0,none
1891,4,3,8428.13,5997.52,2060.807142857143,2145.3377955578417,1146,7,73,0,none
1892,2,4,1750.39,2647.8900000000003,733.0466666666666,484.5057611513912,844,6,689,0,none
1893,4,3,8955.64,5444.789999999999,2057.2042857142856,1560.2905646875715,61,7,123,0,none
1894,4,1,5488.75,2160.23,1529.7959999999998,618.1082968089006,495,5,683,0,none
1895,5,2,6122.369999999999,1041.3899999999999,1023.3942857142856,635.7426350308106,290,7,78,0,none
1896,5,3,6153.56,5379.26,1441.6025,1225.6112259475883,994,8,178,0,none
1897,2,2,1291.8899999999999,2600.81,973.175,754.1405645667127,434,4,624,0,none
1898,1,1,237.76,500.17,368.96500000000003,131.205,125,2,481,0,none
1899,4,1,7343.19,1537.69,1776.176,1671.1175689531838,110,5,7,0,none
1900,1,2,3522.06,3775.83,2432.6299999999997,1110.6625958408792,885,3,646,0,none
1901,2,1,6383.77,501.91,2295.226666666667,1708.4705802234025,61,3,563,0,none
1902,4,7,16965.77,15063.939999999999,2911.791818181818,2931.0615673872967,1277,11,15,0,none
1903,4,7,5800.43,12684.650000000001,1680.4618181818184,640.2865913553254,258,11,71,0,none
1904,3,4,1270.87,20501.759999999995,3110.3757142857135,5489.927137249655,921,7,363,0,none
1905,3,2,6412.58,537.52,1390.02,1230.9210689723368,683,5,160,0,none
1906,3,4,2190.62,4607.990000000001,971.2299999999999,647.6642418502264,680,7,472,0,none
1907,4,6,7017.25,6771.68,1378.893,761.7052779264433,135,10,267,0,none
1908,1,3,1597.13,1648.2400000000002,811.3425000000001,490.221351553306,1210,4,316,0,none
1909,2,3,6074.99,10206.349999999999,3256.2679999999996,2775.4917648402416,1342,5,438,0,none
1910,1,4,1727.61,8913.41,2128.204,2216.6637313909387,46,5,88,0,none
1911,1,0,829.15,0.0,414.575,414.575,292,1,383,0,none
1912,4,2,2062.69,2865.81,821.4166666666666,593.303538886762,1358,6,415,0,none
1913,5,5,9202.869999999999,11805.71,2100.8579999999997,1930.013328875218,837,10,235,0,none
1914,4,3,5584.790000000001,1830.6200000000001,1059.344285714286,523.0532537994617,250,7,477,0,none
1915,5,4,26252.83,4561.7,3423.8366666666666,4358.917765077831,328,9,628,0,none
1916,1,4,841.83,4493.66,1067.0980000000002,431.2401938316975,1000,5,565,0,none
1917,3,2,2887.87,2125.21,1002.6159999999998,547.346779385793,1095,5,98,0,none
1918,3,5,11047.599999999999,2710.87,1719.80875,2099.14898199507,911,8,137,0,none
1919,2,3,2037.59,5112.1,1429.938,1196.1586370277146,1431,5,671,0,none
1920,1,2,1903.41,5270.33,2391.2466666666664,1554.3217364568452,756,3,609,0,none
1921,4,1,5956.74,1623.76,1516.1,1101.550554500337,471,5,391,0,none
1922,5,2,6238.5,2086.16,1189.2371428571428,1267.8903657506296,731,7,644,0,none
1923,1,2,1238.99,880.5799999999999,706.5233333333332,420.14985654591806,558,3,540,0,none
1924,2,5,6576.96,17196.16,3396.16,5004.316228517138,359,7,518,0,none
1925,1,1,2299.1,3040.72,2669.91,370.80999999999995,97,2,513,0,none
1926,2,2,2491.63,2397.14,1222.1925,407.2888342058373,547,4,73,0,none
1927,1,3,821.89,4397.29,1304.795,882.2876791755623,1075,4,337,0,none
1928,3,4,5631.15,9415.68,2149.5471428571427,926.3701003334666,57,7,251,0,none
1929,3,2,13115.84,3841.22,3391.4120000000003,2508.526729061502,675,5,227,0,none
1930,4,0,8492.150000000001,0.0,1698.4300000000003,1475.8337969161705,976,4,380,0,none
1931,1,2,412.47,1636.81,683.0933333333334,318.4665257483465,927,3,173,0,none
1932,5,6,11346.57,7860.0,1746.0518181818186,1953.8992068952239,1171,11,442,0,none
1933,4,2,14783.650000000001,2552.63,2889.3799999999997,4730.892477799512,1221,6,365,0,none
1934,3,3,2509.54,6986.33,1582.6449999999998,1851.92028743815,1076,6,155,0,none
1935,2,1,784.27,1561.85,782.04,588.886164041914,181,3,32,0,none
1936,5,3,11690.99,12019.26,2963.78125,3362.3469740437167,728,8,605,0,none
1937,3,2,3420.5299999999997,5626.469999999999,1809.4,1265.6131097772336,917,5,434,0,none
1938,3,6,8389.04,23303.130000000005,3521.3522222222223,3123.595837303105,390,9,486,0,none
1939,2,0,6041.25,0.0,2013.75,1454.180641208879,92,2,124,0,none
1940,5,3,15530.310000000001,1608.92,2142.40375,1888.938485968624,358,8,605,0,none
1941,4,3,3139.61,18887.88,3146.7842857142855,4647.490227813771,698,7,402,0,none
1942,1,6,938.62,19262.58,2885.8857142857146,3974.830200937096,638,7,113,0,none
1943,1,5,938.65,19115.59,3342.3733333333334,2337.692031803068,289,6,58,0,none
1944,3,5,3394.8900000000003,10308.46,1712.9187499999998,1150.507152383651,1241,8,97,0,none
1945,5,6,10259.74,11171.05,1948.2536363636364,1212.1300120207081,1390,11,397,0,none
1946,4,2,16811.55,3526.26,3389.6349999999998,3010.1646721718844,325,6,305,0,none
1947,3,1,5873.34,2102.2,1993.885,1079.6624932010002,1396,4,426,0,none
1948,3,3,6331.73,980.4699999999999,1218.7,1186.3488789137875,56,6,372,0,none
1949,4,4,4022.33,5885.42,1238.46875,495.6563129689135,1389,8,212,0,none
1950,4,5,3981.24,12837.52,1868.751111111111,1880.8125894436896,1429,9,362,0,none
1951,1,3,138.85,13119.789999999999,3314.66,4079.2908077323928,47,4,356,0,none
1952,1,6,1824.81,6828.110000000001,1236.1314285714286,499.9617479490255,1151,7,611,0,none
1953,1,4,6029.27,24297.809999999998,6065.415999999999,8765.125939071497,1456,5,500,0,none
1954,3,4,2973.55,6417.790000000001,1341.6200000000001,567.2784081408856,1361,7,137,0,none
1955,2,2,5811.5599999999995,2595.57,2101.7825,955.8867639886797,1456,4,162,0,none
1956,1,4,9256.05,6124.21,3076.052,3226.4195053427256,838,5,134,0,none
1957,5,0,7350.27,0.0,1225.045,1270.5828792428301,144,5,552,0,none
1958,1,4,150.3,5524.9400000000005,1135.048,1115.7614691751996,1279,5,46,0,none
1959,3,3,8991.26,5554.84,2424.3500000000004,2267.897125554861,932,6,42,0,none
1960,2,4,5033.93,6230.6,1877.4216666666669,1256.9739615364176,933,6,656,0,none
1961,2,1,4085.0299999999997,2106.81,2063.9466666666667,956.1774884867814,643,3,336,0,none
